timestamp,error_x,error_y,integral_x,integral_y,vx,vy,drone_x,drone_y,tag_x,tag_y,Above Ground Z,Target Z
6.38081,-0.389999,-0.00674071,-3,-0.0222537,0.272999,0.0047185,0.959289,-0.863335,1.34929,-0.856594,3.95562,0.6
6.40097,-0.391101,-0.00647301,-3,-0.0287267,0.273771,0.00453111,0.963135,-0.862042,1.35424,-0.855569,4.0028,0.6
6.42086,-0.38516,-0.00456787,-3,-0.0332945,0.269612,0.00319751,0.969076,-0.860137,1.35424,-0.855569,4.0028,0.6
6.44084,-0.3766,-0.00522618,-3,-0.0385207,0.26362,0.00365833,0.973142,-0.858894,1.34974,-0.853668,3.94789,0.6
6.46097,-0.372454,-0.0040075,-3,-0.0425282,0.260718,0.00280525,0.977288,-0.857675,1.34974,-0.853668,3.94789,0.6
6.48085,-0.367792,-0.00160793,-3,-0.0441362,0.257454,0.00112555,0.983643,-0.855896,1.35144,-0.854288,3.99508,0.6
6.50083,-0.361701,-0.000306878,-3,-0.044443,0.25319,0.000214814,0.989734,-0.854595,1.35144,-0.854288,3.99508,0.6
6.52095,-0.358101,0.0000114707,-3,-0.0444316,0.250671,-0.00000802948,0.993334,-0.854277,1.35144,-0.854288,3.99508,0.6
6.54088,-0.345906,-0.000061614,-3,-0.0444932,0.242134,0.0000431298,0.998908,-0.853796,1.34481,-0.853734,3.93842,0.6
6.56085,-0.34208,0.000262516,-3,-0.0442307,0.239456,-0.000183761,1.00273,-0.853472,1.34481,-0.853734,3.93842,0.6
